,produção,velocidade,fluxo_cx,fluxo_massa,cs%cx,cs%mistura,cs%maquina,gramatura,p_vapor,temp_vapor
01/01/24,3318,185,122969,64204,"1,85","3,34","3,30","1142,73","2,12","105,36"
02/01/24,3272,185,122816,63512,"1,80","3,31","3,30","1131,52","1,77","103,32"
02/01/24,3273,185,122937,63564,"1,81","3,36","3,30","1132,67","1,77","102,79"
02/01/24,3264,185,122976,63038,"1,81","3,35","3,30","1130,45","1,78","102,93"
02/01/24,3249,185,122908,63430,"1,81","3,33","3,30","1126,26","1,93","103,31"
02/01/24,3244,185,123055,63680,"1,81","3,35","3,30","1128,24","1,78","103,42"
02/01/24,3234,185,123039,63901,"1,81","3,38","3,30","1128,83","1,67","102,54"
02/01/24,3257,185,122978,63603,"1,80","3,34","3,30","1131,37","1,63","101,66"
02/01/24,3278,185,122968,63753,"1,84","3,36","3,30","1133,25","1,73","102,87"
02/01/24,3211,185,122976,65023,"1,84","3,29","3,30","1120,93","2,21","105,19"
02/01/24,3278,185,122874,65095,"1,81","3,32","3,30","1130,55","2,28","105,65"
02/01/24,3216,185,122964,64167,"1,85","3,34","3,30","1126,06","2,16","105,72"
02/01/24,3248,185,122962,64016,"1,84","3,33","3,30","1133,10","1,91","103,89"
02/01/24,3233,185,123009,63742,"1,84","3,33","3,30","1129,53","1,86","102,85"
02/01/24,3262,185,122972,63819,"1,85","3,28","3,30","1131,64","1,73","102,35"
02/01/24,3259,185,122701,63156,"1,83","3,28","3,30","1131,06","1,61","101,85"
02/01/24,3260,185,123073,63212,"1,82","3,35","3,30","1128,14","1,59","101,35"
02/01/24,3303,185,122973,64152,"1,84","3,36","3,30","1139,85","1,78","102,16"
02/01/24,3206,185,123387,64039,"1,82","3,41","3,30","1127,90","1,62","102,00"
02/01/24,3249,185,123712,64380,"1,83","3,32","3,30","1131,46","1,56","101,40"
02/01/24,3269,185,123587,64164,"1,84","3,33","3,30","1130,11","1,65","101,48"
02/01/24,3253,186,124400,63628,"1,82","3,37","3,30","1130,30","2,04","104,15"
02/01/24,3269,187,125351,64001,"1,79","3,33","3,30","1130,07","2,12","105,89"
02/01/24,3276,187,125487,64504,"1,82","3,35","3,30","1130,98","2,22","106,46"
02/01/24,3328,188,126465,65192,"1,81","3,32","3,30","1131,25","2,23","106,85"
03/01/24,3280,188,126027,65172,"1,81","3,33","3,30","1127,38","2,18","106,81"
03/01/24,3319,189,127183,65914,"1,81","3,31","3,30","1128,14","2,27","106,77"
03/01/24,3337,190,128589,66503,"1,80","3,33","3,30","1129,01","2,33","106,72"
03/01/24,3343,190,128569,66768,"1,81","3,34","3,30","1132,08","2,22","106,57"
03/01/24,3320,190,128980,66869,"1,83","3,34","3,30","1133,12","2,22","106,42"
03/01/24,3330,191,128979,67158,"1,80","3,37","3,30","1127,82","2,26","106,27"
03/01/24,3403,192,129988,66991,"1,84","3,37","3,30","1133,85","2,31","106,12"
03/01/24,3374,192,130186,66960,"1,82","3,36","3,30","1131,10","2,28","105,97"
03/01/24,3380,192,129946,67323,"1,82","3,32","3,30","1135,75","2,36","105,93"
03/01/24,3371,192,129883,67359,"2,01","3,32","3,30","1132,47","2,29","105,92"
03/01/24,3391,192,129879,66025,"1,80","3,36","3,30","1138,38","1,77","102,90"
03/01/24,3401,192,129865,65159,"1,77","3,32","3,30","1133,88","1,43","99,25"
03/01/24,3443,192,129621,64773,"1,78","3,36","3,30","1142,65","1,42","99,82"
03/01/24,3417,192,129516,65010,"1,79","3,39","3,30","1129,59","1,54","100,40"
03/01/24,3387,192,129661,64673,"1,77","3,40","3,30","1132,09","1,65","101,81"
03/01/24,3409,192,129815,64972,"1,81","3,40","3,30","1132,04","1,93","103,42"
03/01/24,3369,192,129765,65310,"1,80","3,38","3,30","1129,16","2,22","105,02"
03/01/24,3433,192,129795,65387,"1,83","3,38","3,30","1135,24","2,29","105,97"
03/01/24,3402,192,130030,65043,"1,81","3,37","3,30","1132,81","2,42","106,82"
03/01/24,3369,192,129488,64760,"1,83","3,42","3,30","1129,24","2,49","107,58"
03/01/24,3375,192,129689,65044,"1,83","3,43","3,30","1134,22","2,63","108,29"
03/01/24,3394,192,129215,64448,"1,84","3,43","3,30","1132,42","2,71","108,99"
03/01/24,3362,192,129755,65008,"1,82","3,41","3,30","1130,22","2,69","108,84"
03/01/24,3366,192,129963,65210,"1,79","3,39","3,30","1129,03","2,43","108,05"
04/01/24,3346,192,129943,65053,"1,82","3,37","3,30","1133,82","2,43","108,04"
04/01/24,3356,192,129826,65825,"1,82","3,44","3,30","1131,90","2,17","105,57"
04/01/24,3403,192,129952,66032,"1,83","3,41","3,30","1127,53","2,06","105,17"
04/01/24,3364,192,130018,66287,"1,86","3,41","3,30","1133,67","2,27","105,78"
04/01/24,3395,192,129891,65507,"1,83","3,47","3,30","1133,97","2,56","107,39"
04/01/24,3369,192,130008,65038,"1,84","3,43","3,30","1132,79","2,67","109,01"
04/01/24,3379,192,129985,64920,"1,84","3,39","3,30","1134,81","2,74","108,82"
04/01/24,3351,192,129894,65032,"1,84","3,38","3,30","1129,75","2,54","108,51"
04/01/24,3357,192,129977,65508,"1,87","3,38","3,30","1128,70","2,51","107,86"
04/01/24,3372,192,130143,65419,"1,86","3,46","3,30","1129,84","2,54","108,19"
04/01/24,3436,194,131203,65842,"1,84","3,35","3,30","1130,96","2,71","108,53"
04/01/24,3416,195,131916,65959,"1,84","3,40","3,30","1128,50","2,77","108,86"
04/01/24,3398,196,132153,66215,"1,83","3,39","3,30","1123,32","2,64","109,19"
04/01/24,3445,196,132568,66079,"1,83","3,41","3,30","1130,92","2,51","108,74"
04/01/24,3426,196,132478,66492,"1,83","3,40","3,30","1127,42","2,52","108,26"
04/01/24,3451,196,132280,66484,"1,83","3,40","3,30","1132,08","2,59","107,80"
04/01/24,3456,196,132646,66384,"1,83","3,44","3,30","1129,61","2,62","107,35"
04/01/24,3446,196,132522,66681,"1,82","3,40","3,30","1128,51","2,69","107,91"
04/01/24,3433,196,132585,66607,"1,86","3,45","3,30","1126,92","2,82","108,66"
04/01/24,3411,196,132659,66485,"1,83","3,43","3,30","1128,72","2,90","109,41"
04/01/24,3437,196,132787,66781,"1,82","3,45","3,30","1130,09","2,99","110,15"
04/01/24,3453,196,132380,66899,"1,83","3,45","3,30","1128,96","2,97","110,62"
04/01/24,3451,196,132632,66523,"1,83","3,41","3,30","1133,09","3,00","110,36"
04/01/24,3430,196,132764,66541,"1,82","3,41","3,30","1128,92","2,96","110,11"
05/01/24,3440,196,132569,66655,"1,83","3,41","3,30","1132,77","2,96","109,85"
05/01/24,3428,196,132494,66678,"1,80","3,43","3,30","1126,27","2,98","109,80"
05/01/24,3436,196,132670,66907,"1,83","3,48","3,30","1128,28","2,96","109,81"
05/01/24,3455,196,132574,66958,"1,83","3,40","3,30","1132,67","2,85","109,82"
05/01/24,3436,196,132595,66392,"1,83","3,41","3,30","1129,20","2,77","109,83"
05/01/24,3423,196,132468,66185,"1,84","3,38","3,30","1128,07","2,83","109,84"
05/01/24,3467,196,132761,66327,"1,83","3,34","3,30","1135,14","2,91","109,83"
05/01/24,3433,196,132536,66098,"1,83","3,40","3,30","1129,76","2,93","109,15"
05/01/24,3452,196,132450,66486,"1,81","3,40","3,30","1131,87","2,86","108,98"
05/01/24,3469,196,132721,66546,"1,84","3,42","3,30","1133,29","2,73","109,14"
05/01/24,3428,196,132240,65557,"1,83","3,39","3,30","1122,04","2,75","109,37"
05/01/24,3468,196,132267,66074,"1,84","3,32","3,30","1134,59","2,97","109,47"
05/01/24,3448,196,132573,65959,"1,84","3,30","3,30","1132,65","2,87","109,51"
05/01/24,3484,196,132402,66845,"1,82","3,39","3,30","1134,95","2,85","109,67"
